Player,Season,Tm,SeasonPlayerBorn,MP,EstAdjTOV,TOV.,TOV100,ATRatio,PPR
Junior Bridgeman,1977,MIL,1977 Junior Bridgeman 1954,2410,168.3423693,12.35393103,3.095916034,1.217756414,-1.314344508
Allan Bristow,1977,SAS,1977 Allan Bristow 1952,2017,191.9761394,18.24008015,4.08639919,1.250155362,-1.585331653
Gary Brokaw,1977,TOT,1977 Gary Brokaw 1954,1487,130.0662944,16.45520845,3.976820159,1.752952224,1.475030641
Gary Brokaw,1977,MIL,1977 Gary Brokaw 1954,891,74.13887255,16.17273568,3.687916284,1.497190289,-0.015586145
Gary Brokaw,1977,CLE,1977 Gary Brokaw 1954,596,55.92742182,16.84523241,4.437657036,2.091997024,3.703452714
Fred Brown,1977,SEA,1977 Fred Brown 1949,2098,164.8714337,12.10090939,3.531912334,1.067498451,-2.265877043
John Brown,1977,ATL,1977 John Brown 1952,1405,108.6822433,20.7139168,3.549701408,0.947716912,-2.848083748
Roger Brown,1977,DET,1977 Roger Brown 1951,322,18.48621911,21.5140609,2.532821398,0.649132196,-3.256589787
Joe Bryant,1977,PHI,1977 Joe Bryant 1955,612,66.46405751,19.7068309,4.8133585,0.722194849,-5.631381945
Quinn Buckner,1977,MIL,1977 Quinn Buckner 1955,2095,205.7888233,21.37957248,4.353620178,1.807678347,2.014853303
Ticky Burden,1977,NYK,1977 Ticky Burden 1954,608,66.41776502,14.57112252,4.850608478,0.93348519,-4.125728896
Tom Burleson,1977,SEA,1977 Tom Burleson 1953,1803,160.9390052,17.02375495,4.011765787,0.577858673,-5.487465621
Don Buse,1977,IND,1977 Don Buse 1951,2947,152.084337,17.79004836,2.312896077,4.504079864,10.33533524
Corky Calhoun,1977,POR,1977 Corky Calhoun 1951,743,37.72351683,14.61452149,2.256528598,0.92780321,-1.936767631
Mack Calvin,1977,TOT,1977 Mack Calvin 1948,1438,170.3757375,19.74007403,5.145887869,1.408651276,-0.721539464
Mack Calvin,1977,LAL,1977 Mack Calvin 1948,207,21.33590748,17.14334652,4.725364668,0.984256236,-3.543916658
Mack Calvin,1977,SAS,1977 Mack Calvin 1948,606,70.48471375,18.96153555,4.993691971,1.475497232,-0.189996768
Mack Calvin,1977,DEN,1977 Mack Calvin 1948,625,78.55511627,21.40961568,5.425389325,1.463940294,-0.302151936
Austin Carr,1977,CLE,1977 Austin Carr 1949,2409,167.5952548,11.12469683,3.290031933,1.31268633,-0.868766631
M.L. Carr,1977,DET,1977 M.L. Carr 1951,2643,203.6258766,16.19438236,3.398976373,0.888885062,-3.138827465
Fred Carter,1977,TOT,1977 Fred Carter 1946,1112,91.43366296,14.42914047,3.644299924,1.367111368,-0.728446908
Fred Carter,1977,PHI,1977 Fred Carter 1946,237,20.09272173,15.52128179,3.757536469,1.045154573,-2.570768662
Fred Carter,1977,MIL,1977 Fred Carter 1946,875,71.34094123,14.14874619,3.613628998,1.457788448,-0.229440902
Cornelius Cash,1977,DET,1977 Cornelius Cash 1953,49,4.481382171,14.87774414,4.034857897,0.223145441,-7.785133683
Harvey Catchings,1977,PHI,1977 Harvey Catchings 1952,864,49.70929438,25.7042638,2.549979193,0.603508868,-3.438575738
Don Chaney,1977,LAL,1977 Don Chaney 1947,2408,139.1986909,19.81310497,2.650166891,2.212664488,2.746455252
Ken Charles,1977,ATL,1977 Ken Charles 1952,2487,193.0361743,16.63135494,3.561824111,1.528210974,0.145978785
Phil Chenier,1977,WSB,1977 Phil Chenier 1951,2842,242.1314816,13.05029661,3.861646035,1.214216335,-1.62320484
Jim Chones,1977,CLE,1977 Jim Chones 1950,2378,163.6347024,13.31538325,3.254158901,0.635562008,-3.965574814
Jim Cleamons,1977,CLE,1977 Jim Cleamons 1950,2045,122.5870844,15.72219707,2.834827249,2.512499596,4.046271343
E.C. Coleman,1977,NOJ,1977 E.C. Coleman 1951,2369,129.0286546,16.00238989,2.43875156,0.798272293,-2.547994427
Doug Collins,1977,PHI,1977 Doug Collins 1952,2037,198.315318,17.52962369,4.314972302,1.36651068,-0.866404089
Norm Cook,1977,BOS,1977 Norm Cook 1956,138,13.39550946,14.42308046,4.334239664,0.373259413,-7.291431977
Dave Cowens,1977,BOS,1977 Dave Cowens 1949,1888,141.1757529,14.34281845,3.338803774,1.756675597,1.279532862
Mike D'Antoni,1977,SAS,1977 Mike D'Antoni 1952,9,1.793791089,31.61538838,8.557142939,1.114957039,-5.116197281
Louie Dampier,1977,SAS,1977 Louie Dampier 1945,1634,93.97880079,14.71133922,2.469319469,2.489923238,3.795667027
Bob Dandridge,1977,MIL,1977 Bob Dandridge 1948,2501,234.6255318,14.22744192,4.157903053,1.14224568,-2.237459621
Mel Daniels,1977,NYN,1977 Mel Daniels 1945,126,13.42473095,22.93072447,4.93170995,0.446936331,-7.479945196
Adrian Dantley,1977,BUF,1977 Adrian Dantley 1957,2816,200.1576228,13.32396551,3.179662312,0.719433005,-3.698779218
Dwight Davis,1977,GSW,1977 Dwight Davis 1950,552,40.41004425,20.60790205,3.259663165,0.717643362,-3.818244731
Johnny Davis,1977,POR,1977 Johnny Davis 1956,1451,96.40653405,13.4015873,2.95295303,1.535165655,0.155763792
Mel Davis,1977,TOT,1977 Mel Davis 1951,1094,87.73594008,14.82587144,3.663531859,0.809246472,-3.693108478
Mel Davis,1977,NYK,1977 Mel Davis 1951,342,27.92548181,18.42469768,3.625685355,0.859430113,-3.486982987
Mel Davis,1977,NYN,1977 Mel Davis 1951,752,59.81045827,13.58678722,3.681474277,0.785815748,-3.78685172
Mickey Davis,1977,MIL,1977 Mickey Davis 1951,165,13.52303285,14.61585557,3.632477556,1.478958176,-0.114969405
Ron Davis,1977,ATL,1977 Ron Davis 1955,67,6.683805768,14.09972398,4.57781851,0.299230718,-7.985779753
Darryl Dawkins,1977,PHI,1977 Darryl Dawkins 1957,684,68.26020234,21.46410883,4.423074458,0.351595793,-7.640380459
Randy Denton,1977,ATL,1977 Randy Denton 1950,700,56.65807296,16.99718021,3.714268645,0.582441271,-4.951153279
Henry Dickerson,1977,ATL,1977 Henry Dickerson 1952,63,7.018902566,31.14127915,5.112557637,1.567196566,0.499096456
Derrek Dickey,1977,GSW,1977 Derrek Dickey 1952,856,69.19103063,15.6884722,3.599138104,0.910522642,-3.17652227
Coby Dietrick,1977,SAS,1977 Coby Dietrick 1949,1772,148.6608288,17.66195586,3.601905099,0.995554788,-2.82134098
Ernie DiGregorio,1977,BUF,1977 Ernie DiGregorio 1951,2267,205.9956689,17.98718591,4.064883327,1.834990036,2.029304414
Leon Douglas,1977,DET,1977 Leon Douglas 1955,1626,145.3725911,19.17508795,3.944339894,0.467763555,-6.15247588
John Drew,1977,ATL,1977 John Drew 1955,2688,278.1714036,14.27946938,4.74889722,0.478122475,-7.050027415
Charles Dudley,1977,GSW,1977 Charles Dudley 1951,1682,175.3289595,25.5712427,4.641412212,1.979136823,3.329629834
Mike Dunleavy,1977,PHI,1977 Mike Dunleavy 1955,359,40.29022147,19.64512066,4.974139797,1.389915417,-0.823645722
Jim Eakins,1977,KCK,1977 Jim Eakins 1947,1338,108.3962482,19.99649469,3.654750604,1.097823975,-2.172116207
Al Eberhard,1977,DET,1977 Al Eberhard 1953,1219,80.83355296,15.49861035,2.925501362,0.61855502,-3.896654604
Len Elmore,1977,IND,1977 Len Elmore 1953,46,3.746486524,16.32705957,3.650212178,0.533833496,-5.245985197
Darrell Elston,1977,IND,1977 Darrell Elston 1953,40,2.459834864,14.18603397,2.756117494,0.81306271,-2.816253826
Alex English,1977,MIL,1977 Alex English 1954,648,38.29220759,11.20663765,2.619076474,0.652874346,-3.337274834
Keith Erickson,1977,PHO,1977 Keith Erickson 1945,949,69.13057006,17.94990464,3.280106603,1.504399572,0.021365993
Julius Erving,1977,PHI,1977 Julius Erving 1951,2940,304.2353397,15.98012882,4.586433599,1.005800313,-3.409365297
Butch Feher,1977,PHO,1977 Butch Feher 1955,487,42.5405848,17.14650727,3.933313179,0.846250708,-3.807101602
Eric Fernsten,1977,CHI,1977 Eric Fernsten 1954,61,3.853421468,16.26367671,3.032200499,1.557057812,0.240292675
Mike Flynn,1977,IND,1977 Mike Flynn 1954,1324,110.045338,14.76077772,3.725078507,1.626602301,0.701510224
Chris Ford,1977,DET,1977 Chris Ford 1949,2539,185.5425314,15.7460608,3.223985788,1.816295151,1.54092695
Don Ford,1977,LAL,1977 Don Ford 1953,1782,116.2614904,15.90136683,2.991043589,1.143972949,-1.548531074
Fred Foster,1977,BUF,1977 Fred Foster 1947,689,46.71215097,14.92057049,3.032858576,1.027569894,-2.135290417
Jim Fox,1977,NYN,1977 Jim Fox 1944,1165,86.30038926,16.14720024,3.428856502,0.567784229,-4.603753012
Walt Frazier,1977,NYK,1977 Walt Frazier 1946,2687,233.7625246,15.89569722,3.862982725,1.723971798,1.299000448
World B. Free,1977,PHI,1977 World B. Free 1954,2253,193.1908435,13.61121138,3.800477168,1.376876849,-0.703839778
Terry Furlow,1977,PHI,1977 Terry Furlow 1955,174,19.53150741,15.32465783,4.975071139,0.972787179,-3.94531077
Mike Gale,1977,SAS,1977 Mike Gale 1951,2598,226.9035942,21.52002321,3.749744375,2.084585754,3.403762092
Rowland Garrett,1977,TOT,1977 Rowland Garrett 1951,598,41.68561778,13.75192835,3.160924803,0.647705406,-3.960805648
Rowland Garrett,1977,CLE,1977 Rowland Garrett 1951,215,14.43364181,12.32447526,3.174772858,0.484978087,-4.542779136
Rowland Garrett,1977,MIL,1977 Rowland Garrett 1951,383,27.25197597,14.65065667,3.153639191,0.733891738,-3.634110348
Gus Gerard,1977,TOT,1977 Gus Gerard 1954,1048,89.74802398,15.07792314,3.771295112,1.025092207,-2.711325444
Gus Gerard,1977,DEN,1977 Gus Gerard 1954,456,45.47965595,16.23579602,4.305154861,1.077404808,-2.809866072
Gus Gerard,1977,BUF,1977 Gus Gerard 1954,592,44.26836803,14.04861709,3.345132467,0.971348209,-2.635422528
George Gervin,1977,SAS,1977 George Gervin 1953,2705,240.231544,13.27751126,3.812959541,0.990710862,-3.015337425
John Gianelli,1977,TOT,1977 John Gianelli 1951,1913,123.6235457,16.31727873,2.883783794,0.671393136,-3.569796776
John Gianelli,1977,NYK,1977 John Gianelli 1951,630,41.97083997,17.12460571,2.958166774,0.619477714,-3.910715338
John Gianelli,1977,BUF,1977 John Gianelli 1951,1283,81.65270569,15.93121859,2.846986707,0.698078521,-3.402393273
Herm Gilliam,1977,POR,1977 Herm Gilliam 1947,1665,119.81421,13.0713891,3.198243843,1.418863422,-0.38924184
Artis Gilmore,1977,CHI,1977 Artis Gilmore 1950,2877,289.6022407,17.67546231,4.831737071,0.687149379,-5.454833995
Gail Goodrich,1977,NOJ,1977 Gail Goodrich 1944,609,60.7972444,15.0787847,4.470056937,1.217160428,-1.88241561
Leonard Gray,1977,TOT,1977 Leonard Gray 1952,1639,145.4999409,18.02928695,4.010361921,0.852234023,-3.833634789
Leonard Gray,1977,SEA,1977 Leonard Gray 1952,643,57.95245536,16.35816008,4.050707209,0.949053835,-3.310387044
Leonard Gray,1977,WSB,1977 Leonard Gray 1952,996,87.5474855,19.33693467,3.98409436,0.78814371,-4.171434287
Mike Green,1977,SEA,1977 Mike Green 1952,1928,152.7086609,16.70574489,3.559808404,0.785810047,-3.771196104
Steve Green,1977,IND,1977 Steve Green 1954,918,76.29112025,13.87083232,3.724629489,0.602953527,-4.969984051
Kevin Grevey,1977,WSB,1977 Kevin Grevey 1954,1306,76.40840887,11.59867532,2.651815204,0.889954404,-2.37940854
Paul Griffin,1977,NOJ,1977 Paul Griffin 1954,1645,127.4722524,27.0118548,3.469734221,1.310089034,-0.981089303
Bob Gross,1977,POR,1977 Bob Gross 1954,2232,194.6448958,19.45972397,3.875844201,1.24328973,-1.492453515
Rudy Hackett,1977,TOT,1977 Rudy Hackett 1954,46,5.658840082,25.93556789,5.544032411,0.530143979,-7.954000179
Rudy Hackett,1977,NYN,1977 Rudy Hackett 1954,8,1.544485965,26.88640854,8.936273663,0,-19.30607456
Rudy Hackett,1977,IND,1977 Rudy Hackett 1954,38,4.114354118,25.59576632,4.852547979,0.729154544,-5.564089783
Glenn Hansen,1977,KCK,1977 Glenn Hansen 1953,289,26.85527443,13.70619686,4.192097369,0.930915827,-3.525469815
John Havlicek,1977,BOS,1977 John Havlicek 1941,2913,224.3073237,13.72726884,3.438236466,1.783267677,1.454148403
Steve Hawes,1977,ATL,1977 Steve Hawes 1951,945,73.88336225,17.69223357,3.587768357,0.852695358,-3.373900768
Robert Hawkins,1977,NYN,1977 Robert Hawkins 1955,1481,140.8083104,11.99503472,4.400841322,0.660472381,-5.321290372
Elvin Hayes,1977,WSB,1977 Elvin Hayes 1946,3364,298.9711954,14.33824385,4.028270613,0.528479005,-5.756179016
Spencer Haywood,1977,NYK,1977 Spencer Haywood 1950,1021,95.91757849,15.91840878,4.17145927,0.521280883,-6.129700799
Gar Heard,1977,PHO,1977 Gar Heard 1949,1363,99.52708675,16.12435099,3.287982284,0.894228927,-2.948918079
Tom Henderson,1977,TOT,1977 Tom Henderson 1952,2791,250.3488011,20.62064364,4.09389291,2.388667321,5.314147818
Tom Henderson,1977,ATL,1977 Tom Henderson 1952,1568,146.2579736,21.72649423,4.280387099,2.639172351,7.08388774
Tom Henderson,1977,WSB,1977 Tom Henderson 1952,1223,104.0908275,19.24433217,3.857725141,2.036682819,3.045176274
Phil Hicks,1977,TOT,1977 Phil Hicks 1953,262,17.95881818,15.93806047,3.289022792,1.336390834,-0.747640526
Phil Hicks,1977,HOU,1977 Phil Hicks 1953,7,0.499165237,19.97327867,3.378921364,2.003344634,2.392877561
Phil Hicks,1977,CHI,1977 Phil Hicks 1953,255,17.45965294,15.84653107,3.286522906,1.317322863,-0.833850826
Armond Hill,1977,ATL,1977 Armond Hill 1954,1825,192.1036498,27.14618024,4.830391154,2.097825837,4.195233798
Darnell Hillman,1977,IND,1977 Darnell Hillman 1950,2302,206.261054,18.34049374,4.015722369,0.804805351,-4.152666694
Wilbur Holland,1977,CHI,1977 Wilbur Holland 1952,2453,181.9571466,13.1240819,3.560514894,1.39043728,-0.541805132
Lionel Hollins,1977,POR,1977 Lionel Hollins 1954,2224,243.9970642,17.22806013,4.876040451,1.28280232,-1.588597011
Mo Howard,1977,TOT,1977 Mo Howard 1955,345,31.58771194,17.64797795,4.11740632,1.329630968,-1.039916504
Mo Howard,1977,CLE,1977 Mo Howard 1955,28,4.362889853,19.82871288,7.368709112,1.146029391,-3.676987572
Mo Howard,1977,NOJ,1977 Mo Howard 1955,317,27.22482209,17.34232757,3.845494904,1.359053877,-0.806989091
Lou Hudson,1977,ATL,1977 Lou Hudson 1945,1745,152.4979905,13.47324415,4.010312744,1.016406836,-2.817458861
Kim Hughes,1977,NYN,1977 Kim Hughes 1953,2081,117.56928,23.42347512,2.615075666,0.833551077,-2.510136796
Dan Issel,1977,DEN,1977 Dan Issel 1949,2507,223.0749972,12.74281016,3.840900107,0.793455126,-4.191264346
Phil Jackson,1977,NYK,1977 Phil Jackson 1946,1033,73.54567157,21.83752985,3.161348251,1.155744426,-1.633979177
Aaron James,1977,NOJ,1977 Aaron James 1953,1059,86.3277967,13.86819102,3.650069625,0.637106495,-4.689436263
Charles Johnson,1977,GSW,1977 Charles Johnson 1950,1196,79.84209225,11.5178666,2.97250919,1.139749691,-1.603296453
Dennis Johnson,1977,SEA,1977 Dennis Johnson 1955,1667,116.667335,14.42211748,3.145456348,1.054279675,-2.079624177
George Johnson,1977,TOT,1977 George Johnson 1949,1652,155.5152546,24.77796673,4.204106836,0.668744685,-5.216823321
George Johnson,1977,GSW,1977 George Johnson 1949,597,51.46195349,23.92444729,3.838260206,0.505227615,-5.716686793
George Johnson,1977,BUF,1977 George Johnson 1949,1055,104.0533011,25.22300644,4.412095646,0.749615814,-4.93396219
John Johnson,1977,HOU,1977 John Johnson 1948,1738,178.4570485,19.13672478,4.865368351,0.913385049,-4.015557065
Mickey Johnson,1977,CHI,1977 Mickey Johnson 1953,2847,264.0476321,16.021067,4.451804125,0.738503119,-4.70838188
Ollie Johnson,1977,KCK,1977 Ollie Johnson 1950,1386,84.09970711,14.48247796,2.737353355,1.248518022,-1.017294885
Bobby Jones,1977,DEN,1977 Bobby Jones 1952,2419,245.6983627,19.35458223,4.384326053,1.074488235,-2.881288249
Caldwell Jones,1977,PHI,1977 Caldwell Jones 1951,2023,152.4648283,24.29699684,3.340308409,0.603417857,-4.504769893
Dwight Jones,1977,HOU,1977 Dwight Jones 1953,1239,94.59673423,19.38311762,3.61773398,0.507417094,-5.052198081
Jimmy Jones,1977,WSB,1977 Jimmy Jones 1945,33,2.116506305,16.43696089,2.907039306,0.47247674,-4.39345345
Rich Jones,1977,NYN,1977 Rich Jones 1947,877,71.30383447,15.08935876,3.763360072,0.645126596,-4.633656534
Robin Jones,1977,POR,1977 Robin Jones 1955,1065,74.93818732,17.76214963,3.127310895,1.067546506,-2.028624787
Wil Jones,1977,IND,1977 Wil Jones 1948,2709,206.3736239,15.59309544,3.414262845,0.915814707,-2.966911183
George Karl,1977,SAS,1977 George Karl 1952,251,27.70711721,23.24673829,4.739331142,1.660223243,1.179103368
Rich Kelley,1977,NOJ,1977 Rich Kelley 1954,1505,182.975965,27.9073134,5.443823028,1.136761323,-2.944139425
Goo Kennedy,1977,HOU,1977 Goo Kennedy 1950,277,12.98508928,17.42845945,2.221247555,0.462068444,-3.24371454
Larry Kenon,1977,SAS,1977 Larry Kenon 1953,2936,288.2462853,15.33317667,4.215092423,0.794459501,-4.617834421
Billy Knight,1977,IND,1977 Billy Knight 1953,3117,324.2458577,14.51488027,4.662183906,0.801860668,-4.841595263
Tom Kropp,1977,CHI,1977 Tom Kropp 1954,480,33.3243622,16.38652999,3.33243622,1.170314972,-1.525908791
Steve Kuberski,1977,BOS,1977 Steve Kuberski 1948,860,55.12556393,13.65692302,2.862116894,0.707475756,-3.38669348
Kevin Kunnert,1977,HOU,1977 Kevin Kunnert 1952,2050,181.4961152,19.6864091,4.195128467,0.848503009,-3.845338955
Mitch Kupchak,1977,WSB,1977 Mitch Kupchak 1955,1513,142.1833173,16.79813332,4.259464391,0.436056783,-6.665564045
C.J. Kupec,1977,LAL,1977 C.J. Kupec 1953,908,65.16323377,14.42931071,3.29011695,0.813342078,-3.285231326
Sam Lacey,1977,KCK,1977 Sam Lacey 1949,2595,240.8191818,21.14490779,4.18652148,1.602862351,0.636383488
Bo Lamar,1977,LAL,1977 Bo Lamar 1952,1165,82.58464462,12.26192652,3.24988456,2.143255575,3.039944668
John Lambert,1977,CLE,1977 John Lambert 1953,555,28.33957791,14.08670711,2.414768987,1.09387656,-1.382506531
Bob Lanier,1977,DET,1977 Bob Lanier 1949,2446,246.5138023,14.89119057,4.446283288,0.86810555,-4.245590171
John Laskowski,1977,CHI,1977 John Laskowski 1954,562,24.88056013,9.949018074,2.125030046,1.768448933,0.7923084
Mo Layton,1977,NYK,1977 Mo Layton 1949,765,80.08600266,20.57676452,4.648477418,1.922932783,2.951720785
Ron Lee,1977,PHO,1977 Ron Lee 1953,1849,235.3387054,21.13051331,5.731132928,1.117538229,-3.245287836
Freddie Lewis,1977,IND,1977 Freddie Lewis 1944,552,40.76817692,14.89802614,3.310045623,1.373620413,-0.622254272
Scott Lloyd,1977,MIL,1977 Scott Lloyd 1953,1025,79.21209552,17.27062763,3.425156485,0.416603043,-5.581667855
Bob Love,1977,TOT,1977 Bob Love 1943,1174,74.50324777,13.29030935,2.948103678,0.644267216,-3.620378856
Bob Love,1977,CHI,1977 Bob Love 1943,496,29.02446546,11.59751761,2.808819238,0.792434921,-2.760308897
Bob Love,1977,NYN,1977 Bob Love 1943,228,16.65470219,11.91198202,3.381150524,0.240172412,-6.135103301
Bob Love,1977,SEA,1977 Bob Love 1943,450,28.82408011,16.90521429,2.878809499,0.728557509,-3.294240025
John Lucas,1977,HOU,1977 John Lucas 1954,2531,191.5329155,17.72184635,3.585775259,2.417339071,4.627963302
Maurice Lucas,1977,POR,1977 Maurice Lucas 1953,2863,286.9155726,15.621802,4.454000429,0.798144199,-4.689099056
Moses Malone,1977,TOT,1977 Moses Malone 1956,2506,197.205685,16.42278076,3.728280438,0.451305448,-5.50169001
Moses Malone,1977,BUF,1977 Moses Malone 1956,6,0.528240152,100,3.938416793,0,-8.804002539
Moses Malone,1977,HOU,1977 Moses Malone 1956,2500,196.6774448,16.38599856,3.727746239,0.452517573,-5.49376446
Pete Maravich,1977,NOJ,1977 Pete Maravich 1948,3041,359.7142915,13.46884212,5.296484731,1.089753755,-3.235151535
Jack Marin,1977,CHI,1977 Jack Marin 1945,869,49.65789373,11.66176773,2.742898618,1.248542686,-0.957947112
Scott May,1977,CHI,1977 Scott May 1955,2369,162.1610666,13.32420664,3.285661122,0.894172708,-2.764643307
Clyde Mayes,1977,TOT,1977 Clyde Mayes 1954,52,5.735016249,20.61841776,4.922584671,0.523102267,-7.182723557
Clyde Mayes,1977,IND,1977 Clyde Mayes 1954,21,2.926825166,25.04380039,6.246392245,1.025001437,-4.413453172
Clyde Mayes,1977,BUF,1977 Clyde Mayes 1954,7,1.199414598,21.73082991,7.665011411,0,-17.13449426
Clyde Mayes,1977,POR,1977 Clyde Mayes 1954,24,1.608776485,15.16458083,2.979215713,0,-6.703235354
Bob McAdoo,1977,TOT,1977 Bob McAdoo 1952,2798,316.6779547,15.92372382,5.03578988,0.647345346,-6.433569979
Bob McAdoo,1977,BUF,1977 Bob McAdoo 1952,767,86.20662467,15.51241579,5.027901865,0.754002378,-5.589738114
Bob McAdoo,1977,NYK,1977 Bob McAdoo 1952,2031,230.47133,16.08323269,5.038746716,0.607450827,-6.752240112
Andre McCarter,1977,KCK,1977 Andre McCarter 1954,725,45.46889777,14.10899348,2.82928065,2.177312511,2.831876169
Ted McClain,1977,DEN,1977 Ted McClain 1947,2002,197.9688677,24.51660643,4.268440933,1.636620969,0.90065596
Paul McCracken,1977,CHI,1977 Paul McCracken 1951,119,10.66235666,16.25796511,4.30078252,1.313030547,-1.116826328
Glenn McDonald,1977,MIL,1977 Glenn McDonald 1953,79,6.16671815,14.70832544,3.459710733,1.135125658,-1.898799346
Jim McElroy,1977,NOJ,1977 Jim McElroy 1954,2029,161.6613203,18.01960479,3.567553762,1.608300609,0.575259389
George McGinnis,1977,PHI,1977 George McGinnis 1951,2769,425.0554561,20.199419,6.803547485,0.710495526,-8.079527729
Tom McMillen,1977,TOT,1977 Tom McMillen 1953,1492,103.1319576,14.31887224,3.073420595,0.649653139,-3.918585185
Tom McMillen,1977,BUF,1977 Tom McMillen 1953,270,17.61088353,14.03807054,2.917822682,0.908529091,-2.57193217
Tom McMillen,1977,NYK,1977 Tom McMillen 1953,1222,85.52107409,14.37809678,3.107545414,0.596344241,-4.216127176
Jim McMillian,1977,NYK,1977 Jim McMillian 1949,2158,110.0784386,13.93541829,2.26499039,1.262735934,-0.806847633
Larry McNeill,1977,TOT,1977 Larry McNeill 1951,230,21.72127469,13.52833972,4.270814721,0.276226883,-7.704902041
Larry McNeill,1977,NYN,1977 Larry McNeill 1951,93,9.982643612,13.45684533,4.968497769,0.300521597,-8.583487755
Larry McNeill,1977,GSW,1977 Larry McNeill 1951,137,11.73863108,13.58973966,3.815218043,0.255566427,-7.108489841
Dean Meminger,1977,NYK,1977 Dean Meminger 1949,254,15.49713526,25.15069095,2.709151239,1.871313602,1.510314203
John Mengelt,1977,CHI,1977 John Mengelt 1950,1178,78.09020695,13.33029128,3.181943916,1.459850146,-0.177436923
Joe Meriweather,1977,ATL,1977 Joe Meriweather 1954,2068,173.056533,19.39537864,3.840139642,0.4738336,-5.724848468
Dave Meyers,1977,MIL,1977 Dave Meyers 1954,1262,94.43993597,16.80665339,3.316722293,0.910631706,-2.940301319
Steve Mix,1977,PHI,1977 Steve Mix 1948,1958,134.7356292,16.81136476,3.049878569,1.128135155,-1.705939525
Eric Money,1977,DET,1977 Eric Money 1956,1586,170.3922427,20.0096053,4.739788667,1.426121261,-0.52914519
Earl Monroe,1977,NYK,1977 Earl Monroe 1945,2656,221.206432,14.1143363,3.698155969,1.6545631,0.858191565
Otto Moore,1977,NOJ,1977 Otto Moore 1947,2084,134.4626145,20.056396,2.889018273,1.346099068,-0.661993656
Allen Murphy,1977,LAL,1977 Allen Murphy 1953,18,2.681825538,24.91980128,6.830501211,0,-14.89903077
Calvin Murphy,1977,HOU,1977 Calvin Murphy 1949,2764,200.8674074,12.94292618,3.443524897,1.921665665,2.04290615
Swen Nater,1977,MIL,1977 Swen Nater 1950,1960,185.6417707,18.36288731,4.19790312,0.581765621,-5.798049527
Lloyd Neal,1977,POR,1977 Lloyd Neal 1951,955,72.20605803,15.6166433,3.36037501,0.803256701,-3.511978154
Louie Nelson,1977,SAS,1977 Louie Nelson 1952,57,3.408267616,16.63521621,2.567191501,0.880212571,-2.470644941
Johnny Neumann,1977,TOT,1977 Johnny Neumann 1952,937,90.62172691,17.2316846,4.428163825,1.555918264,0.360541418
Johnny Neumann,1977,BUF,1977 Johnny Neumann 1952,49,6.077040656,14.22626793,5.548014369,0.658215113,-6.959946917
Johnny Neumann,1977,LAL,1977 Johnny Neumann 1952,888,84.54468625,17.4973853,4.36483576,1.620444833,0.764487284
Mike Newlin,1977,HOU,1977 Mike Newlin 1949,2119,212.092521,17.73567537,4.742705848,1.508775502,0.058556502
Willie Norwood,1977,SEA,1977 Willie Norwood 1948,1647,126.1674514,18.61405495,3.442894509,0.784671473,-3.653154307
Mark Olberding,1977,SAS,1977 Mark Olberding 1957,1949,171.008154,18.83249839,3.767076273,0.695873251,-4.703685
Frank Oleynick,1977,SEA,1977 Frank Oleynick 1956,516,41.09207884,14.29726927,3.579137605,1.460135425,-0.211643186
Tom Owens,1977,HOU,1977 Tom Owens 1950,462,33.26665754,16.49259273,3.411921134,0.541082313,-4.603172629
Joe Pace,1977,WSB,1977 Joe Pace 1954,119,14.02471288,17.14833052,5.341857453,0.28521083,-9.544576648
Robert Parish,1977,GSW,1977 Robert Parish 1954,1384,115.6041752,15.13452337,3.719288831,0.640115289,-4.788355627
Sonny Parker,1977,GSW,1977 Sonny Parker 1956,889,56.46954608,14.51847589,2.828362121,1.044810949,-1.927582986
Billy Paultz,1977,SAS,1977 Billy Paultz 1949,2694,227.8157452,15.49118088,3.630659987,0.978861228,-2.937976188
Curtis Perry,1977,PHO,1977 Curtis Perry 1949,1391,101.307553,17.53370291,3.279432741,0.779803654,-3.496828638
Cliff Pondexter,1977,CHI,1977 Cliff Pondexter 1955,996,45.73760079,13.80392708,2.204221725,0.896417811,-1.847818018
Howard Porter,1977,DET,1977 Howard Porter 1949,2200,116.1913711,10.27340916,2.330040864,0.456144028,-3.675365352
Kevin Porter,1977,DET,1977 Kevin Porter 1951,2117,216.1689206,24.57333672,4.504895675,2.738599047,8.431636565
Jim Price,1977,TOT,1977 Jim Price 1950,1828,173.995713,22.12797101,4.14166624,1.500036958,0.00023452
Jim Price,1977,MIL,1977 Jim Price 1950,111,10.93297775,19.56055697,4.365442441,1.37199584,-0.840520499
Jim Price,1977,BUF,1977 Jim Price 1950,333,27.62166828,19.67051711,3.710626034,1.375731531,-0.687187673
Jim Price,1977,DEN,1977 Jim Price 1950,1384,135.4410669,22.95607153,4.224260831,1.535723283,0.233063564
Ed Ratleff,1977,HOU,1977 Ed Ratleff 1951,533,34.5942511,16.15993092,3.075448907,1.242981092,-1.112117154
Clifford Ray,1977,GSW,1977 Clifford Ray 1949,2018,151.7406188,22.01370703,3.348136577,0.738101643,-3.819323693
Kevin Restani,1977,MIL,1977 Kevin Restani 1952,1116,61.74406844,15.1965174,2.452131909,1.42523812,-0.275752847
