"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","dist"
20901176,116,2,1,1,"0:00",NA,NA,"MISS Bargnani 85' 3PT Jump Shot",NA,NA,5,200745,"Andrea Bargnani",1610612761,0,0,NA,NA,0,0,NA,NA,85
20901178,134,2,1,1,"0:00","MISS Green 55' 3PT Jump Shot",NA,NA,NA,NA,4,201980,"Danny Green",1610612739,0,0,NA,NA,0,0,NA,NA,55
20901180,250,2,1,2,"0:00","MISS Love 78' 3PT Jump Shot",NA,NA,NA,NA,4,201567,"Kevin Love",1610612750,0,0,NA,NA,0,0,NA,NA,78
20901182,117,2,1,1,"0:00","MISS Peterson 74' 3PT Jump Shot",NA,NA,NA,NA,4,2050,"Morris Peterson",1610612740,0,0,NA,NA,0,0,NA,NA,74
20901188,241,2,1,2,"0:00",NA,NA,"MISS Harris 53' 3PT Jump Shot",NA,NA,5,2734,"Devin Harris",1610612751,0,0,NA,NA,0,0,NA,NA,53
21000002,382,2,1,3,"0:00","MISS Matthews 71' 3PT Jump Shot",NA,NA,NA,NA,4,202083,"Wesley Matthews",1610612757,0,0,NA,NA,0,0,NA,NA,71
21000003,143,2,1,1,"0:00","MISS Brown 71' 3PT Jump Shot",NA,NA,NA,NA,4,200769,"Shannon Brown",1610612747,0,0,NA,NA,0,0,NA,NA,71
21000006,404,2,1,3,"0:00",NA,NA,"MISS Stackhouse 47' 3PT Jump Shot",NA,NA,5,711,"Jerry Stackhouse",1610612748,0,0,NA,NA,0,0,NA,NA,47
21000011,454,2,45,3,"0:00",NA,NA,"MISS Watson 47' 3PT Jump Shot",NA,NA,5,201228,"CJ Watson",1610612741,0,0,NA,NA,0,0,NA,NA,47
21000015,280,2,1,2,"0:00","MISS Ellis 58' 3PT Jump Shot",NA,NA,NA,NA,4,101145,"Monta Ellis",1610612744,0,0,NA,NA,0,0,NA,NA,58
21000015,557,2,1,4,"1:43","MISS Wright 69' 3PT Jump Shot",NA,NA,NA,NA,4,2748,"Dorell Wright",1610612744,0,0,NA,NA,0,0,NA,NA,69
21000016,577,2,1,4,"0:02","MISS Bledsoe 48' 3PT Jump Shot",NA,NA,NA,NA,4,202339,"Eric Bledsoe",1610612746,0,0,NA,NA,0,0,NA,NA,48
21000017,257,2,1,2,"0:00",NA,NA,"MISS Thornton 57' 3PT Jump Shot",NA,NA,5,201154,"Al Thornton",1610612764,0,0,NA,NA,0,0,NA,NA,57
21000020,134,2,1,1,"0:00",NA,NA,"MISS Udrih 54' 3PT Jump Shot",NA,NA,5,2757,"Beno Udrih",1610612758,0,0,NA,NA,0,0,NA,NA,54
21000020,466,2,1,3,"0:00",NA,NA,"MISS Udrih 47' 3PT Jump Shot",NA,NA,5,2757,"Beno Udrih",1610612758,0,0,NA,NA,0,0,NA,NA,47
21000021,256,2,1,2,"0:00","MISS Turner 66' 3PT Jump Shot",NA,NA,NA,NA,4,202323,"Evan Turner",1610612755,0,0,NA,NA,0,0,NA,NA,66
21000023,254,2,1,2,"0:00","MISS Pierce 56' 3PT Jump Shot",NA,NA,NA,NA,4,1718,"Paul Pierce",1610612738,0,0,NA,NA,0,0,NA,NA,56
21000031,397,2,1,3,"0:01","MISS Crawford 54' 3PT Jump Shot",NA,NA,NA,NA,4,2037,"Jamal Crawford",1610612737,0,0,NA,NA,0,0,NA,NA,54
21000032,548,2,1,4,"0:00","MISS Gibson 49' 3PT Jump Shot",NA,NA,NA,NA,4,200789,"Daniel Gibson",1610612739,0,0,NA,NA,0,0,NA,NA,49
21000041,162,2,1,1,"0:00","MISS Griffin 49' 3PT Jump Shot",NA,NA,NA,NA,4,201933,"Blake Griffin",1610612746,0,0,NA,NA,0,0,NA,NA,49
21000041,300,1,1,2,"0:00",NA,NA,"Kidd 65' 3PT Jump Shot (9 PTS)","49 - 47","-2",5,467,"Jason Kidd",1610612742,0,0,NA,NA,0,0,NA,NA,65
21000042,442,2,1,3,"0:00","MISS Green 69' 3PT Jump Shot",NA,NA,NA,NA,4,201145,"Jeff Green",1610612760,0,0,NA,NA,0,0,NA,NA,69
21000058,140,2,1,1,"0:00",NA,NA,"MISS Dooling 53' 3PT Jump Shot",NA,NA,5,2039,"Keyon Dooling",1610612749,0,0,NA,NA,0,0,NA,NA,53
21000063,417,2,1,3,"0:00","MISS Bell 58' 3PT Jump Shot",NA,NA,NA,NA,4,2294,"Charlie Bell",1610612744,0,0,NA,NA,0,0,NA,NA,58
21000064,267,2,1,2,"0:00",NA,NA,"MISS Green 80' 3PT Jump Shot",NA,NA,5,201145,"Jeff Green",1610612760,0,0,NA,NA,0,0,NA,NA,80
21000067,93,2,1,1,"0:00","MISS Batum 54' 3PT Jump Shot",NA,NA,NA,NA,4,201587,"Nicolas Batum",1610612757,0,0,NA,NA,0,0,NA,NA,54
21000069,379,2,1,3,"0:00","MISS Carter 56' 3PT Jump Shot",NA,NA,NA,NA,4,1713,"Vince Carter",1610612753,0,0,NA,NA,0,0,NA,NA,56
21000073,349,2,1,3,"0:00",NA,NA,"MISS Rose 59' 3PT Jump Shot",NA,NA,5,201565,"Derrick Rose",1610612741,0,0,NA,NA,0,0,NA,NA,59
21000074,362,2,1,3,"0:00","MISS Brewer 49' 3PT Jump Shot",NA,NA,NA,NA,4,201147,"Corey Brewer",1610612750,0,0,NA,NA,0,0,NA,NA,49
21000076,425,2,1,3,"0:00","MISS Frye 69' 3PT Jump Shot",NA,NA,NA,NA,4,101112,"Channing Frye",1610612756,0,0,NA,NA,0,0,NA,NA,69
21000078,431,2,1,4,"8:03",NA,NA,"MISS Miles 58' 3PT Jump Shot",NA,NA,5,101139,"CJ Miles",1610612762,0,0,NA,NA,0,0,NA,NA,58
21000080,340,2,1,3,"0:00","MISS Jackson 53' 3PT Jump Shot",NA,NA,NA,NA,4,1536,"Stephen Jackson",1610612766,0,0,NA,NA,0,0,NA,NA,53
21000083,233,1,1,2,"0:00",NA,NA,"Belinelli 64' 3PT Jump Shot (6 PTS)","41 - 35","-6",5,201158,"Marco Belinelli",1610612740,0,0,NA,NA,0,0,NA,NA,64
21000086,365,2,1,3,"0:01",NA,NA,"MISS Gomes 69' 3PT Jump Shot",NA,NA,5,101155,"Ryan Gomes",1610612746,0,0,NA,NA,0,0,NA,NA,69
21000091,389,2,1,3,"0:00",NA,NA,"MISS Ellis 55' 3PT Jump Shot",NA,NA,5,101145,"Monta Ellis",1610612744,0,0,NA,NA,0,0,NA,NA,55
21000096,257,2,1,2,"0:00","MISS Duhon 49' 3PT Jump Shot",NA,NA,NA,NA,4,2768,"Chris Duhon",1610612753,0,0,NA,NA,0,0,NA,NA,49
21000096,379,2,1,3,"0:00","MISS Howard 76' 3PT Jump Shot",NA,NA,NA,NA,4,2730,"Dwight Howard",1610612753,0,0,NA,NA,0,0,NA,NA,76
21000101,376,2,1,3,"0:00",NA,NA,"MISS Smith 50' 3PT Jump Shot",NA,NA,5,2747,"J.R. Smith",1610612743,0,0,NA,NA,0,0,NA,NA,50
21000102,243,2,1,2,"0:00",NA,NA,"MISS Williams 72' 3PT Jump Shot",NA,NA,5,2590,"Mo Williams",1610612739,0,0,NA,NA,0,0,NA,NA,72
21000106,238,2,1,2,"0:00","MISS Miller 71' 3PT Jump Shot",NA,NA,NA,NA,4,1889,"Andre Miller",1610612757,0,0,NA,NA,0,0,NA,NA,71
21000106,363,2,1,3,"0:00",NA,NA,"MISS Villanueva 50' 3PT Jump Shot",NA,NA,5,101111,"Charlie Villanueva",1610612765,0,0,NA,NA,0,0,NA,NA,50
21000107,413,1,66,3,"0:00",NA,NA,"Ager 48' 3PT Jump Bank Shot (3 PTS) (Tolliver 1 AST)","74 - 82","8",5,200772,"Maurice Ager",1610612750,5,201229,"Anthony Tolliver",1610612750,0,0,NA,NA,48
21000108,353,2,1,3,"0:01",NA,NA,"MISS Jennings 56' 3PT Jump Shot",NA,NA,5,201943,"Brandon Jennings",1610612749,0,0,NA,NA,0,0,NA,NA,56
21000119,239,2,1,2,"0:00",NA,NA,"MISS Ellis 57' 3PT Jump Shot",NA,NA,5,101145,"Monta Ellis",1610612744,0,0,NA,NA,0,0,NA,NA,57
21000120,323,2,1,2,"0:00",NA,NA,"MISS Bryant 51' 3PT Jump Shot",NA,NA,5,977,"Kobe Bryant",1610612747,0,0,NA,NA,0,0,NA,NA,51
21000120,551,2,3,4,"1:37","MISS Billups 53' 3PT Hook Shot",NA,NA,NA,NA,4,1497,"Chauncey Billups",1610612743,0,0,NA,NA,0,0,NA,NA,53
21000125,277,2,1,2,"0:00","MISS Gaines 58' 3PT Jump Shot",NA,NA,NA,NA,4,202178,"Sundiata Gaines",1610612750,0,0,NA,NA,0,0,NA,NA,58
21000128,126,2,1,1,"0:00",NA,NA,"MISS Matthews 59' 3PT Jump Shot",NA,NA,5,202083,"Wesley Matthews",1610612757,0,0,NA,NA,0,0,NA,NA,59
21000130,245,2,46,2,"0:00","MISS Wallace 56' 3PT Running Jump Shot",NA,NA,NA,NA,4,2222,"Gerald Wallace",1610612766,0,0,NA,NA,0,0,NA,NA,56
21000133,295,2,1,2,"0:00",NA,NA,"MISS DeRozan 49' 3PT Jump Shot",NA,NA,5,201942,"DeMar DeRozan",1610612761,0,0,NA,NA,0,0,NA,NA,49
21000139,418,2,1,3,"0:00",NA,NA,"MISS Brewer 51' 3PT Jump Shot",NA,NA,5,201147,"Corey Brewer",1610612750,0,0,NA,NA,0,0,NA,NA,51
21000142,279,2,1,2,"0:00",NA,NA,"MISS Lowry 71' 3PT Jump Shot",NA,NA,5,200768,"Kyle Lowry",1610612745,0,0,NA,NA,0,0,NA,NA,71
21000143,388,2,1,3,"0:00","MISS Barnes 49' 3PT Jump Shot",NA,NA,NA,NA,4,2440,"Matt Barnes",1610612747,0,0,NA,NA,0,0,NA,NA,49
21000143,554,2,1,4,"0:00","MISS Barnes 85' 3PT Jump Shot",NA,NA,NA,NA,4,2440,"Matt Barnes",1610612747,0,0,NA,NA,0,0,NA,NA,85
21000144,274,2,1,2,"0:00",NA,NA,"MISS Koufos 70' 3PT Jump Shot",NA,NA,5,201585,"Kosta Koufos",1610612750,0,0,NA,NA,0,0,NA,NA,70
21000173,224,2,1,2,"0:00","MISS DeRozan 52' 3PT Jump Shot",NA,NA,NA,NA,4,201942,"DeMar DeRozan",1610612761,0,0,NA,NA,0,0,NA,NA,52
21000175,97,2,1,1,"0:00",NA,NA,"MISS Augustin 60' 3PT Jump Shot",NA,NA,5,201571,"D.J. Augustin",1610612766,0,0,NA,NA,0,0,NA,NA,60
21000175,250,2,1,2,"0:00",NA,NA,"MISS Livingston 60' 3PT Jump Shot",NA,NA,5,2733,"Shaun Livingston",1610612766,0,0,NA,NA,0,0,NA,NA,60
21000177,142,2,1,1,"0:01","MISS Stojakovic 65' 3PT Jump Shot",NA,NA,NA,NA,4,978,"Peja Stojakovic",1610612740,0,0,NA,NA,0,0,NA,NA,65
21000178,87,2,1,1,"0:00","MISS D. Williams 65' 3PT Jump Shot",NA,NA,NA,NA,4,101114,"Deron Williams",1610612762,0,0,NA,NA,0,0,NA,NA,65
21000178,378,2,1,3,"0:01","MISS Price 55' 3PT Jump Shot",NA,NA,NA,NA,4,101179,"Ronnie Price",1610612762,0,0,NA,NA,0,0,NA,NA,55
21000183,112,2,1,1,"0:00","MISS Rush 54' 3PT Jump Shot",NA,NA,NA,NA,4,201575,"Brandon Rush",1610612754,0,0,NA,NA,0,0,NA,NA,54
21000186,536,2,55,4,"0:00","MISS Bogut 84' 3PT Hook Shot",NA,NA,NA,NA,4,101106,"Andrew Bogut",1610612749,0,0,NA,NA,0,0,NA,NA,84
21000190,433,2,1,3,"0:00",NA,NA,"MISS Felton 61' 3PT Jump Shot",NA,NA,5,101109,"Raymond Felton",1610612752,0,0,NA,NA,0,0,NA,NA,61
21000191,290,2,46,2,"0:00","MISS Weems 48' 3PT Running Jump Shot",NA,NA,NA,NA,4,201603,"Sonny Weems",1610612761,0,0,NA,NA,0,0,NA,NA,48
21000206,249,2,1,2,"0:00",NA,NA,"MISS Augustin 56' 3PT Jump Shot",NA,NA,5,201571,"D.J. Augustin",1610612766,0,0,NA,NA,0,0,NA,NA,56
21000208,262,2,1,2,"0:00","MISS Brown 56' 3PT Jump Shot",NA,NA,NA,NA,4,200769,"Shannon Brown",1610612747,0,0,NA,NA,0,0,NA,NA,56
21000219,96,2,1,1,"0:02","MISS Millsap 60' 3PT Jump Shot",NA,NA,NA,NA,4,200794,"Paul Millsap",1610612762,0,0,NA,NA,0,0,NA,NA,60
21000221,427,2,1,3,"0:00","MISS Smith 63' 3PT Jump Shot",NA,NA,NA,NA,4,200783,"Craig Smith",1610612746,0,0,NA,NA,0,0,NA,NA,63
21000224,216,2,1,2,"3:18","MISS Rondo 54' 3PT Jump Shot",NA,NA,NA,NA,4,200765,"Rajon Rondo",1610612738,0,0,NA,NA,0,0,NA,NA,54
21000230,246,2,1,2,"0:00","MISS Hill 50' 3PT Jump Shot",NA,NA,NA,NA,4,255,"Grant Hill",1610612756,0,0,NA,NA,0,0,NA,NA,50
21000230,379,2,1,3,"0:00",NA,NA,"MISS Gordon 48' 3PT Jump Shot",NA,NA,5,201569,"Eric Gordon",1610612746,0,0,NA,NA,0,0,NA,NA,48
21000231,110,2,1,1,"0:00","MISS Miles 48' 3PT Jump Shot",NA,NA,NA,NA,4,101139,"CJ Miles",1610612762,0,0,NA,NA,0,0,NA,NA,48
21000236,237,2,1,2,"0:00","MISS Graham 73' 3PT Jump Shot",NA,NA,NA,NA,4,101121,"Joey Graham",1610612739,0,0,NA,NA,0,0,NA,NA,73
21000242,238,2,46,2,"0:00",NA,NA,"MISS Johnson 65' 3PT Running Jump Shot",NA,NA,5,2207,"Joe Johnson",1610612737,0,0,NA,NA,0,0,NA,NA,65
21000244,133,2,1,1,"0:00","MISS Green 56' 3PT Jump Shot",NA,NA,NA,NA,4,2584,"Willie Green",1610612740,0,0,NA,NA,0,0,NA,NA,56
21000249,124,2,1,1,"0:00","MISS Brown 60' 3PT Jump Shot",NA,NA,NA,NA,4,200769,"Shannon Brown",1610612747,0,0,NA,NA,0,0,NA,NA,60
21000253,376,2,1,3,"0:00",NA,NA,"MISS Ilyasova 67' 3PT Jump Shot",NA,NA,5,101141,"Ersan Ilyasova",1610612749,0,0,NA,NA,0,0,NA,NA,67
21000256,107,2,1,1,"0:00",NA,NA,"MISS Cunningham 85' 3PT Jump Shot",NA,NA,5,201967,"Dante Cunningham",1610612757,0,0,NA,NA,0,0,NA,NA,85
21000260,124,2,1,1,"0:00","MISS Ellis 52' 3PT Jump Shot",NA,NA,NA,NA,4,101145,"Monta Ellis",1610612744,0,0,NA,NA,0,0,NA,NA,52
21000261,252,2,1,2,"0:00",NA,NA,"MISS Conley 57' 3PT Jump Shot",NA,NA,5,201144,"Mike Conley",1610612763,0,0,NA,NA,0,0,NA,NA,57
21000263,454,2,66,3,"0:00",NA,NA,"MISS Wall 49' 3PT Jump Bank Shot",NA,NA,5,202322,"John Wall",1610612764,0,0,NA,NA,0,0,NA,NA,49
21000267,371,2,45,3,"0:00",NA,NA,"MISS Augustin 64' 3PT Jump Shot",NA,NA,5,201571,"D.J. Augustin",1610612766,0,0,NA,NA,0,0,NA,NA,64
21000268,418,2,1,3,"0:00","MISS Marion 57' 3PT Jump Shot",NA,NA,NA,NA,4,1890,"Shawn Marion",1610612742,0,0,NA,NA,0,0,NA,NA,57
21000274,223,2,1,2,"0:00",NA,NA,"MISS Childress 59' 3PT Jump Shot",NA,NA,5,2735,"Josh Childress",1610612756,0,0,NA,NA,0,0,NA,NA,59
21000281,283,2,1,2,"0:00","MISS Randolph 49' 3PT Jump Shot",NA,NA,NA,NA,4,2216,"Zach Randolph",1610612763,0,0,NA,NA,0,0,NA,NA,49
21000283,275,2,1,2,"0:00",NA,NA,"MISS Love 60' 3PT Jump Shot",NA,NA,5,201567,"Kevin Love",1610612750,0,0,NA,NA,0,0,NA,NA,60
21000284,169,2,1,1,"0:01",NA,NA,"MISS Smith 53' 3PT Jump Shot",NA,NA,5,200783,"Craig Smith",1610612746,0,0,NA,NA,0,0,NA,NA,53
21000284,481,1,84,3,"0:00","Lawson 63' 3PT Running Bank Shot (6 PTS) (Harrington 1 AST)",NA,NA,"77 - 81","4",4,201951,"Ty Lawson",1610612743,4,1733,"Al Harrington",1610612743,0,0,NA,NA,63
21000291,132,2,1,1,"0:00","MISS Ellington 61' 3PT Jump Shot",NA,NA,NA,NA,4,201961,"Wayne Ellington",1610612750,0,0,NA,NA,0,0,NA,NA,61
21000291,267,2,1,2,"0:00","MISS Brewer 52' 3PT Jump Shot",NA,NA,NA,NA,4,201147,"Corey Brewer",1610612750,0,0,NA,NA,0,0,NA,NA,52
21000294,240,2,1,2,"0:00","MISS Ross 56' 3PT Jump Shot",NA,NA,NA,NA,4,2624,"Quinton Ross",1610612751,0,0,NA,NA,0,0,NA,NA,56
21000299,405,2,1,3,"0:00",NA,NA,"MISS Young 64' 3PT Jump Shot",NA,NA,5,201970,"Sam Young",1610612763,0,0,NA,NA,0,0,NA,NA,64
21000302,368,2,1,3,"0:00",NA,NA,"MISS Bargnani 49' 3PT Jump Shot",NA,NA,5,200745,"Andrea Bargnani",1610612761,0,0,NA,NA,0,0,NA,NA,49
21000303,271,2,1,2,"0:00","MISS Duhon 53' 3PT Jump Shot",NA,NA,NA,NA,4,2768,"Chris Duhon",1610612753,0,0,NA,NA,0,0,NA,NA,53
21000304,97,2,1,1,"0:00",NA,NA,"MISS Brewer 63' 3PT Jump Shot",NA,NA,5,201147,"Corey Brewer",1610612750,0,0,NA,NA,0,0,NA,NA,63
21000308,40,2,1,1,"7:54",NA,NA,"MISS Greene 47' 3PT Jump Shot",NA,NA,5,201590,"Donte Greene",1610612758,0,0,NA,NA,0,0,NA,NA,47
21000311,115,2,1,1,"0:01","MISS Iguodala 65' 3PT Jump Shot",NA,NA,NA,NA,4,2738,"Andre Iguodala",1610612755,0,0,NA,NA,0,0,NA,NA,65
21000312,250,2,1,2,"0:00","MISS Butler 73' 3PT Jump Shot",NA,NA,NA,NA,4,2406,"Caron Butler",1610612742,0,0,NA,NA,0,0,NA,NA,73
21000315,118,2,1,1,"0:00",NA,NA,"MISS Young 49' 3PT Jump Shot",NA,NA,5,201156,"Nick Young",1610612764,0,0,NA,NA,0,0,NA,NA,49
21000318,425,2,1,3,"0:01","Felton BLOCK (1 BLK)",NA,"MISS DeRozan 47' 3PT Jump Shot",NA,NA,5,201942,"DeMar DeRozan",1610612761,0,0,NA,NA,4,101109,"Raymond Felton",1610612752,47
21000320,123,2,1,1,"0:00",NA,NA,"MISS Maynor 49' 3PT Jump Shot",NA,NA,5,201953,"Eric Maynor",1610612760,0,0,NA,NA,0,0,NA,NA,49
21000324,262,2,1,2,"0:00",NA,NA,"MISS Dampier 76' 3PT Jump Shot",NA,NA,5,956,"Erick Dampier",1610612748,0,0,NA,NA,0,0,NA,NA,76
21000326,396,1,1,3,"0:00",NA,NA,"Brown 57' 3PT Jump Shot (15 PTS)","65 - 71","6",5,200769,"Shannon Brown",1610612747,0,0,NA,NA,0,0,NA,NA,57
21000333,357,2,1,3,"0:00","MISS Deng 57' 3PT Jump Shot",NA,NA,NA,NA,4,2736,"Luol Deng",1610612741,0,0,NA,NA,0,0,NA,NA,57
21000334,250,2,1,2,"0:00",NA,NA,"MISS Stuckey 58' 3PT Jump Shot",NA,NA,5,201155,"Rodney Stuckey",1610612765,0,0,NA,NA,0,0,NA,NA,58
21000338,356,2,1,3,"0:00",NA,NA,"MISS Batum 65' 3PT Jump Shot",NA,NA,5,201587,"Nicolas Batum",1610612757,0,0,NA,NA,0,0,NA,NA,65
21000339,124,2,1,1,"0:00",NA,NA,"MISS Williams 62' 3PT Jump Shot",NA,NA,5,1715,"Jason Williams",1610612753,0,0,NA,NA,0,0,NA,NA,62
21000339,266,2,1,2,"0:00",NA,NA,"MISS Howard 82' 3PT Jump Shot",NA,NA,5,2730,"Dwight Howard",1610612753,0,0,NA,NA,0,0,NA,NA,82
21000346,377,2,1,3,"0:00",NA,NA,"MISS Price 59' 3PT Jump Shot",NA,NA,5,101179,"Ronnie Price",1610612762,0,0,NA,NA,0,0,NA,NA,59
21000349,397,2,1,3,"0:00","MISS Fields 55' 3PT Jump Shot",NA,NA,NA,NA,4,202361,"Landry Fields",1610612752,0,0,NA,NA,0,0,NA,NA,55
21000358,235,2,1,2,"0:00","MISS Nowitzki 55' 3PT Jump Shot",NA,NA,NA,NA,4,1717,"Dirk Nowitzki",1610612742,0,0,NA,NA,0,0,NA,NA,55
21000361,374,2,1,3,"0:00","MISS Uzoh 50' 3PT Jump Shot",NA,NA,NA,NA,4,202386,"Ben Uzoh",1610612751,0,0,NA,NA,0,0,NA,NA,50
21000363,121,2,1,1,"0:00","MISS McGrady 54' 3PT Jump Shot",NA,NA,NA,NA,4,1503,"Tracy McGrady",1610612765,0,0,NA,NA,0,0,NA,NA,54
21000363,238,2,1,2,"0:00","MISS Villanueva 54' 3PT Jump Shot",NA,NA,NA,NA,4,101111,"Charlie Villanueva",1610612765,0,0,NA,NA,0,0,NA,NA,54
21000369,403,2,1,3,"0:00",NA,NA,"MISS Gomes 56' 3PT Jump Shot",NA,NA,5,101155,"Ryan Gomes",1610612746,0,0,NA,NA,0,0,NA,NA,56
21000372,118,2,1,1,"0:00","MISS Gay 47' 3PT Jump Shot",NA,NA,NA,NA,4,200752,"Rudy Gay",1610612763,0,0,NA,NA,0,0,NA,NA,47
21000374,385,2,1,3,"0:00",NA,NA,"MISS Hill 71' 3PT Jump Shot",NA,NA,5,201941,"Jordan Hill",1610612745,0,0,NA,NA,0,0,NA,NA,71
21000376,123,2,1,1,"0:00",NA,NA,"MISS Brewer 63' 3PT Jump Shot",NA,NA,5,201147,"Corey Brewer",1610612750,0,0,NA,NA,0,0,NA,NA,63
21000378,138,2,1,1,"0:00",NA,NA,"MISS Arenas 48' 3PT Jump Shot",NA,NA,5,2240,"Gilbert Arenas",1610612764,0,0,NA,NA,0,0,NA,NA,48
21000384,144,2,46,1,"0:00",NA,NA,"MISS Outlaw 60' 3PT Running Jump Shot",NA,NA,5,2566,"Travis Outlaw",1610612751,0,0,NA,NA,0,0,NA,NA,60
21000386,113,2,1,1,"0:00","MISS Villanueva 51' 3PT Jump Shot",NA,NA,NA,NA,4,101111,"Charlie Villanueva",1610612765,0,0,NA,NA,0,0,NA,NA,51
21000397,117,2,66,1,"0:00",NA,NA,"MISS Gasol 50' 3PT Jump Bank Shot",NA,NA,5,201188,"Marc Gasol",1610612763,0,0,NA,NA,0,0,NA,NA,50
21000397,236,2,67,2,"0:00","MISS Ginobili 67' 3PT Hook Bank Shot",NA,NA,NA,NA,4,1938,"Manu Ginobili",1610612759,0,0,NA,NA,0,0,NA,NA,67
21000398,455,2,1,3,"0:01",NA,NA,"MISS Flynn 54' 3PT Jump Shot",NA,NA,5,201938,"Jonny Flynn",1610612750,0,0,NA,NA,0,0,NA,NA,54
21000399,258,2,1,2,"0:00",NA,NA,"MISS Williams 49' 3PT Jump Shot",NA,NA,5,202130,"Reggie Williams",1610612744,0,0,NA,NA,0,0,NA,NA,49
21000400,262,2,1,2,"0:00","MISS Davis 57' 3PT Jump Shot",NA,NA,NA,NA,4,201175,"Glen Davis",1610612738,0,0,NA,NA,0,0,NA,NA,57
21000401,105,2,1,1,"0:00","MISS Outlaw 52' 3PT Jump Shot",NA,NA,NA,NA,4,2566,"Travis Outlaw",1610612751,0,0,NA,NA,0,0,NA,NA,52
21000404,422,2,1,3,"0:00","Jeter BLOCK (1 BLK)",NA,"MISS Brooks 58' 3PT Jump Shot",NA,NA,5,201166,"Aaron Brooks",1610612745,0,0,NA,NA,4,200817,"Pooh Jeter",1610612758,58
21000406,290,2,1,2,"0:01","MISS Wilkins 61' 3PT Jump Shot",NA,NA,NA,NA,4,2863,"Damien Wilkins",1610612737,0,0,NA,NA,0,0,NA,NA,61
21000410,102,2,1,1,"0:00",NA,NA,"MISS Butler 55' 3PT Jump Shot",NA,NA,5,2406,"Caron Butler",1610612742,0,0,NA,NA,0,0,NA,NA,55
21000414,410,2,1,3,"0:01",NA,NA,"MISS Webster 71' 3PT Jump Shot",NA,NA,5,101110,"Martell Webster",1610612750,0,0,NA,NA,0,0,NA,NA,71
21000419,113,2,1,1,"0:00","MISS Landry 72' 3PT Jump Shot",NA,NA,NA,NA,4,201171,"Carl Landry",1610612758,0,0,NA,NA,0,0,NA,NA,72
21000424,239,2,1,2,"0:00","MISS Wafer 53' 3PT Jump Shot",NA,NA,NA,NA,4,101144,"Von Wafer",1610612738,0,0,NA,NA,0,0,NA,NA,53
21000425,404,2,1,3,"0:00","MISS Douglas 55' 3PT Jump Shot",NA,NA,NA,NA,4,201962,"Toney Douglas",1610612752,0,0,NA,NA,0,0,NA,NA,55
21000430,130,2,1,1,"0:00","MISS Arenas 59' 3PT Jump Shot",NA,NA,NA,NA,4,2240,"Gilbert Arenas",1610612753,0,0,NA,NA,0,0,NA,NA,59
21000431,148,2,1,1,"0:00","MISS D. Jackson 71' 3PT Jump Shot",NA,NA,NA,NA,4,201616,"Darnell Jackson",1610612758,0,0,NA,NA,0,0,NA,NA,71
21000435,132,2,1,1,"0:00","MISS Blake 90' 3PT Jump Shot",NA,NA,NA,NA,4,2581,"Steve Blake",1610612747,0,0,NA,NA,0,0,NA,NA,90
21000437,264,2,1,2,"0:00","MISS Ellis 51' 3PT Jump Shot",NA,NA,NA,NA,4,101145,"Monta Ellis",1610612744,0,0,NA,NA,0,0,NA,NA,51
21000441,266,2,1,2,"0:00","MISS Collison 52' 3PT Jump Shot",NA,NA,NA,NA,4,201954,"Darren Collison",1610612754,0,0,NA,NA,0,0,NA,NA,52
21000441,411,2,1,3,"0:00",NA,NA,"MISS Vasquez 50' 3PT Jump Shot",NA,NA,5,202349,"Greivis Vasquez",1610612763,0,0,NA,NA,0,0,NA,NA,50
21000444,114,2,1,1,"0:00",NA,NA,"MISS Iguodala 68' 3PT Jump Shot",NA,NA,5,2738,"Andre Iguodala",1610612755,0,0,NA,NA,0,0,NA,NA,68
21000446,231,2,1,2,"0:00",NA,NA,"MISS Arenas 63' 3PT Jump Shot",NA,NA,5,2240,"Gilbert Arenas",1610612753,0,0,NA,NA,0,0,NA,NA,63
21000447,117,2,1,1,"0:00","MISS Gay 51' 3PT Jump Shot",NA,NA,NA,NA,4,200752,"Rudy Gay",1610612763,0,0,NA,NA,0,0,NA,NA,51
21000449,106,2,1,1,"0:00","MISS Love 65' 3PT Jump Shot",NA,NA,NA,NA,4,201567,"Kevin Love",1610612750,0,0,NA,NA,0,0,NA,NA,65
21000450,117,2,1,1,"0:00","MISS Maynor 57' 3PT Jump Shot",NA,NA,NA,NA,4,201953,"Eric Maynor",1610612760,0,0,NA,NA,0,0,NA,NA,57
21000452,322,2,1,3,"0:00",NA,NA,"MISS Batum 76' 3PT Jump Shot",NA,NA,5,201587,"Nicolas Batum",1610612757,0,0,NA,NA,0,0,NA,NA,76
21000453,242,2,1,2,"0:00",NA,NA,"MISS Aminu 54' 3PT Jump Shot",NA,NA,5,202329,"Al-Farouq Aminu",1610612746,0,0,NA,NA,0,0,NA,NA,54
