TEAM_ID,STATS.NBA_PLAYER_ID,BBR_ID,Season,League,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS.,X3PAr,FTr,ORB.,DRB.,TRB.,AST.,STL.,BLK.,TOV.,USG.,OWS,DWS,WS,WS.48,OBPM,DBPM,BPM,VORP,PosNum,Season.Tm,PlayerBorn,SeasonPlayerBorn,Poss,X3PA100adj,ORB.adj,DRB.adj,RelTS.
1610612766,NA,,1993,NBA,Alonzo Mourning,C,22,CHH,78,78,2644,572,1119,0.511170688,0,3,0,572,1116,0.512544803,0.511170688,495,634,0.780757098,263,542,805,76,27,271,236,286,1639,20.8,0.586211337,0.002680965,0.566577301,11.2,21,16.4,4.3,0.5,5.8,14.4,25.5,4.8,3.4,8.2,0.148,-0.1,0.2,0.2,1.4,5,1993 CHH,Alonzo Mourning 1971,1993 Alonzo Mourning 1971,5519.35,-1.476353513,4.8,7.4,0.049916022
1610612753,NA,,1993,NBA,Shaquille O'Neal,C,20,ORL,81,81,3071,733,1304,0.562116564,0,2,0,733,1302,0.562980031,0.562116564,427,721,0.59223301,342,780,1122,152,60,286,307,321,1893,22.9,0.583812391,0.001533742,0.55291411,13.4,27.1,20.6,8.5,1,5.7,15.9,27,4.5,6,10.4,0.163,0.9,2.8,3.7,4.4,5,1993 ORL,Shaquille O'Neal 1973,1993 Shaquille O'Neal 1973,6161.19375,-1.498246497,7,13.5,0.047517076
1610612746,NA,,1993,NBA,Stanley Roberts,C,22,LAC,77,76,1816,375,711,0.52742616,0,0,NA,375,711,0.52742616,0.52742616,120,246,0.487804878,181,297,478,59,34,141,121,332,870,14.7,0.530979933,0,0.345991561,10.9,18.3,14.6,4.7,0.9,4.9,12.9,21.3,0.8,2.4,3.2,0.085,-2.1,0.4,-1.7,0.1,5,1993 LAC,Stanley Roberts 1971,1993 Stanley Roberts 1971,3749.283333,-1.530707739,4.5,4.7,-0.005315382
1610612750,NA,,1993,NBA,Chris Smith,SG,22,MIN,80,6,1266,125,289,0.432525952,2,14,0.142857143,123,275,0.447272727,0.435986159,95,120,0.791666667,32,64,96,196,48,16,68,96,347,11.1,0.507606788,0.048442907,0.415224913,3.1,6,4.6,23.2,1.9,0.8,16.6,14.4,0.7,0.4,1.1,0.042,-2.5,-2.1,-4.6,-0.8,2,1993 MIN,Chris Smith 1971,1993 Chris Smith 1971,2473.975,-0.964816815,-3.3,-7.6,-0.028688527
1610612744,NA,,1993,NBA,Latrell Sprewell,SG,22,GSW,77,69,2741,449,968,0.463842975,73,198,0.368686869,376,770,0.488311688,0.501549587,211,283,0.745583039,79,192,271,295,126,52,203,166,1182,13.6,0.540951195,0.204545455,0.292355372,3.2,7.8,5.5,15.2,2.2,1.2,15.7,19.3,2.2,1.8,4,0.07,0.4,0.1,0.5,1.7,2,1993 GSW,Latrell Sprewell 1971,1993 Latrell Sprewell 1971,5681.864583,1.954063802,-3.2,-5.8,0.00465588
1610612755,NA,,1993,NBA,Clarence Weatherspoon,SF,22,PHI,82,82,2654,494,1053,0.469135802,1,4,0.25,493,1049,0.469971401,0.469610636,291,408,0.713235294,179,410,589,147,85,67,176,188,1280,15,0.519261351,0.00379867,0.387464387,7.3,16.7,12,8.9,1.6,1.5,12.5,22.4,1.1,2.2,3.3,0.059,-1.7,-0.2,-1.9,0.1,3,1993 PHI,Clarence Weatherspoon 1971,1993 Clarence Weatherspoon 1971,5446.229167,-1.457262427,0.9,3.1,-0.017033964
1610612758,NA,,1993,NBA,Walt Williams,SF,22,SAC,59,26,1673,358,823,0.434993925,61,191,0.319371728,297,632,0.469936709,0.472053463,224,302,0.741721854,115,150,265,178,66,29,179,209,1001,15,0.523601289,0.232077764,0.366950182,7.4,10.4,8.8,16.7,1.9,1.1,15.8,27.7,0.4,1.2,1.6,0.047,1,-1.1,-0.1,0.8,3,1993 SAC,Walt Williams 1971,1993 Walt Williams 1971,3513.3,3.905776478,1,-3.2,-0.012694026
1610612749,NA,,1994,NBA,Vin Baker,C,22,MIL,82,63,2560,435,869,0.500575374,1,5,0.2,434,864,0.502314815,0.501150748,234,411,0.569343066,277,344,621,163,60,114,162,231,1105,16.1,0.52627067,0.00575374,0.472957422,11.8,16.3,13.9,10.6,1.2,3,13.4,20.5,2.6,1.7,4.4,0.082,-0.3,0.3,0,1.3,5,1994 MIL,Vin Baker 1972,1994 Vin Baker 1972,5040,-1.626932303,5.36,2.74,-0.001526585
1610612755,NA,,1994,NBA,Shawn Bradley,C,21,PHI,49,45,1385,201,491,0.409368635,0,3,0,201,488,0.411885246,0.409368635,102,168,0.607142857,98,208,306,98,45,147,148,170,504,11.6,0.446080861,0.00610998,0.342158859,7.7,16.5,12.1,11.1,1.6,6.4,20.8,22.4,-2.7,1.6,-1.1,-0.039,-5.4,2.9,-2.6,-0.2,5,1994 PHI,Shawn Bradley 1973,1994 Shawn Bradley 1973,2761.34375,-1.617495894,1.26,2.94,-0.081716394
1610612764,NA,,1994,NBA,Calbert Cheaney,SG,22,WSB,65,21,1604,327,696,0.469827586,1,23,0.043478261,326,673,0.484398217,0.470545977,124,161,0.770186335,88,102,190,126,63,10,108,148,779,14,0.507928642,0.033045977,0.231321839,6.3,7.6,6.9,12.9,2,0.4,12.3,23.4,1,0.2,1.2,0.035,-0.5,-2.3,-2.8,-0.3,2,1994 WSB,Calbert Cheaney 1972,1994 Calbert Cheaney 1972,3204.658333,-1.008433436,-0.14,-5.96,-0.019868613
1610612753,NA,,1994,NBA,Anfernee Hardaway,PG,22,ORL,82,82,3015,509,1092,0.466117216,50,187,0.267379679,459,905,0.50718232,0.489010989,245,330,0.742424242,192,247,439,544,190,51,292,205,1313,17.4,0.530633689,0.171245421,0.302197802,7.2,9.1,8.2,26.6,3.2,1.1,19.1,21.7,3.8,3.3,7.1,0.112,2.4,1.4,3.9,4.5,1,1994 ORL,Anfernee Hardaway 1972,1994 Anfernee Hardaway 1972,5979.75,1.401082386,0.76,-4.46,0.002836434
1610612765,NA,,1994,NBA,Allan Houston,SG,22,DET,79,20,1519,272,671,0.405365127,35,117,0.299145299,237,554,0.427797834,0.431445604,89,108,0.824074074,19,101,120,100,34,13,99,165,668,9,0.464844402,0.174366617,0.1609538,1.4,7.5,4.4,10.5,1.1,0.6,12.1,23.6,-1.3,0.1,-1.2,-0.038,-3.7,-3.1,-6.8,-1.9,2,1994 DET,Allan Houston 1972,1994 Allan Houston 1972,2981.0375,2.198669406,-5.04,-6.06,-0.062952853
1610612742,NA,,1994,NBA,Jamal Mashburn,SF,21,DAL,79,73,2896,561,1382,0.40593343,85,299,0.284280936,476,1083,0.439519852,0.436685962,306,438,0.698630137,107,246,353,266,89,14,245,205,1513,13.2,0.480402865,0.216353111,0.316931983,3.9,10.3,6.8,15.8,1.6,0.3,13.5,26.6,-0.2,1,0.9,0.014,-0.2,-2.2,-2.5,-0.4,3,1994 DAL,Jamal Mashburn 1973,1994 Jamal Mashburn 1973,5701.5,3.518095322,-2.54,-3.26,-0.04739439
1610612748,NA,,1994,NBA,Harold Miner,SG,22,MIA,63,31,1358,254,532,0.477443609,4,6,0.666666667,250,526,0.475285171,0.481203008,149,180,0.827777778,75,81,156,95,31,13,95,132,661,14,0.540739529,0.011278195,0.338345865,6.2,6.8,6.5,11.3,1.2,0.7,13.5,22.4,1.9,0.7,2.7,0.094,-0.5,-2.1,-2.6,-0.2,2,1994 MIA,Harold Miner 1972,1994 Harold Miner 1972,2653.758333,-1.500044213,-0.24,-6.76,0.012942274
1610612753,NA,,1994,NBA,Shaquille O'Neal,C,21,ORL,81,81,3224,953,1591,0.598994343,0,2,0,953,1589,0.599748269,0.598994343,471,850,0.554117647,384,688,1072,195,76,231,222,281,2377,28.5,0.604834606,0.001257071,0.534255185,13.5,23.7,18.7,11,1.2,4.5,10.2,29,12.1,4.8,16.9,0.252,5.4,1.2,6.6,7.1,5,1994 ORL,Shaquille O'Neal 1973,1994 Shaquille O'Neal 1973,6394.266667,-1.694860632,7.06,10.14,0.077037351
1610612750,NA,,1994,NBA,Isaiah Rider,SG,22,MIN,79,60,2415,522,1115,0.468161435,54,150,0.36,468,965,0.484974093,0.492376682,215,265,0.811320755,118,197,315,202,54,28,218,194,1313,14.2,0.533046444,0.134529148,0.237668161,5.9,9.3,7.6,15.5,1.1,0.7,15,26.2,0.9,0.8,1.7,0.034,0.4,-2.2,-1.8,0.1,2,1994 MIN,Isaiah Rider 1972,1994 Isaiah Rider 1972,4764.59375,1.422083587,-0.54,-4.26,0.005249189
1610612743,NA,,1994,NBA,Rodney Rogers,SF,22,DEN,79,14,1406,239,545,0.43853211,35,92,0.380434783,204,453,0.450331126,0.470642202,127,189,0.671957672,90,136,226,101,63,48,131,195,640,12.9,0.50942435,0.168807339,0.346788991,7.4,10.4,8.9,11.4,2.2,2.1,17.3,23,-0.1,2.1,2,0.067,-1.4,0.5,-0.9,0.4,3,1994 DEN,Rodney Rogers 1972,1994 Rodney Rogers 1972,2814.929167,1.542149627,0.96,-3.16,-0.018372905
1610612747,NA,,1994,NBA,Nick Van Exel,PG,22,LAL,81,80,2700,413,1049,0.393708294,123,364,0.337912088,290,685,0.423357664,0.452335558,150,192,0.78125,47,191,238,466,85,8,145,154,1099,13.6,0.484790204,0.34699714,0.183031459,1.8,8,4.8,25.4,1.6,0.2,11.3,19.9,2.7,0.7,3.4,0.061,1.1,-2.5,-1.4,0.4,1,1994 LAL,Nick Van Exel 1972,1994 Nick Van Exel 1972,5371.875,5.049893925,-4.64,-5.56,-0.043007051
1610612744,NA,,1994,NBA,Chris Webber,C,20,GSW,76,76,2438,572,1037,0.551591128,0,14,0,572,1023,0.559139785,0.551591128,189,355,0.532394366,305,389,694,272,93,164,206,247,1333,21.7,0.558581964,0.013500482,0.342333655,13.8,17,15.4,17.1,1.8,4.1,14.7,23.7,4.6,3.2,7.8,0.154,2.9,2.4,5.3,4.5,5,1994 GSW,Chris Webber 1974,1994 Chris Webber 1974,5033.454167,-1.447999634,7.36,3.44,0.030784709
1610612755,NA,,1995,NBA,Derrick Alston,C,22,PHI,64,1,1032,120,258,0.465116279,0,4,0,120,254,0.472440945,0.465116279,59,120,0.491666667,98,121,219,33,39,35,53,107,299,11.6,0.481016731,0.015503876,0.465116279,11,13.8,12.4,5.1,2,2.5,14.6,15.7,0,1,1,0.045,-2.9,0.5,-2.4,-0.1,5,1995 PHI,Derrick Alston 1973,1995 Derrick Alston 1973,1956.5,-2.51984967,4.72,0.08,-0.061832995
1610612755,NA,,1995,NBA,Shawn Bradley,C,22,PHI,82,59,2365,315,693,0.454545455,0,3,0,315,690,0.456521739,0.454545455,148,232,0.637931034,243,416,659,53,54,274,142,338,778,14.8,0.489258942,0.004329004,0.334776335,11.9,20.7,16.2,3.7,1.2,8.5,15.2,17.7,-0.1,3.6,3.5,0.071,-3.6,3.4,-0.2,1.1,5,1995 PHI,Shawn Bradley 1973,1995 Shawn Bradley 1973,4483.645833,-2.657386551,5.62,6.98,-0.053590784
1610612758,NA,,1995,NBA,Brian Grant,PF,22,SAC,80,59,2289,413,809,0.510506799,1,4,0.25,412,805,0.511801242,0.511124845,231,363,0.636363636,207,391,598,99,49,116,163,276,1058,16.5,0.546081427,0.004944376,0.448702101,10.7,19.5,15.2,7.4,1.1,3.8,14.4,22,1.9,3.4,5.3,0.112,-1.4,1.6,0.2,1.3,4,1995 SAC,Brian Grant 1973,1995 Brian Grant 1973,4401.55625,-2.633419437,4.42,5.78,0.003231701
1610612765,NA,,1995,NBA,Grant Hill,SF,22,DET,70,69,2678,508,1064,0.477443609,4,27,0.148148148,504,1037,0.486017358,0.479323308,374,511,0.731898239,125,320,445,353,124,62,202,203,1394,19,0.540796375,0.02537594,0.480263158,5.4,14.1,9.7,22.5,2.4,1.7,13.5,24.9,3.7,1.8,5.4,0.097,1.2,0.6,1.8,2.6,3,1995 DET,Grant Hill 1973,1995 Grant Hill 1973,5199.783333,-2.205043981,-0.88,0.38,-0.002053351
1610612764,NA,,1995,NBA,Juwan Howard,PF,21,WSB,65,52,2348,455,931,0.488721805,0,7,0,455,924,0.492424242,0.488721805,194,292,0.664383562,184,361,545,165,52,15,166,236,1104,15,0.521010307,0.007518797,0.313641246,8.7,18.4,13.4,11.6,1.1,0.5,13.5,22.8,1.3,1.5,2.8,0.057,-0.9,-0.6,-1.5,0.3,4,1995 WSB,Juwan Howard 1974,1995 Juwan Howard 1974,4622.625,-2.572867273,2.42,4.68,-0.021839419
1610612742,NA,,1995,NBA,Jason Kidd,PG,21,DAL,79,79,2668,330,857,0.385064177,70,257,0.272373541,260,600,0.433333333,0.425904317,192,275,0.698181818,152,278,430,607,151,24,250,146,922,15.1,0.471370143,0.299883314,0.320886814,5.8,11.9,8.7,33.2,2.9,0.6,20.4,19,1.1,2.6,3.7,0.066,0.8,0.9,1.7,2.5,1,1995 DAL,Jason Kidd 1974,1995 Jason Kidd 1974,5263.741667,2.158162068,-0.48,-1.82,-0.071479583
0,NA,,1995,NBA,Donyell Marshall,SF,21,TOT,72,31,2086,345,876,0.393835616,69,243,0.283950617,276,633,0.436018957,0.433219178,147,222,0.662162162,137,268,405,105,45,88,115,157,906,12.5,0.465245255,0.27739726,0.253424658,7.6,15,11.3,8.6,1.1,3,10.6,22.9,-0.9,1.2,0.3,0.007,-2.2,-0.7,-2.9,-0.5,3,1995 TOT,Donyell Marshall 1974,1995 Donyell Marshall 1974,4114.279167,3.181963014,1.32,1.28,-0.077604471
1610612742,NA,,1995,NBA,Jamal Mashburn,SF,22,DAL,80,80,2980,683,1566,0.43614304,113,344,0.328488372,570,1222,0.466448445,0.472222222,447,605,0.738842975,116,215,331,298,82,8,235,190,1926,17.3,0.525597642,0.219667944,0.38633461,4,8.2,6,17.2,1.4,0.2,11.4,28.6,5,1.3,6.3,0.102,2.4,-2.4,0,1.5,3,1995 DAL,Jamal Mashburn 1973,1995 Jamal Mashburn 1973,5879.291667,3.126748596,-2.28,-5.52,-0.017252084
1610612746,NA,,1995,NBA,Lamond Murray,SF,21,LAC,81,61,2556,439,1093,0.401646844,65,218,0.298165138,374,875,0.427428571,0.431381519,199,264,0.753787879,132,222,354,133,72,55,163,180,1142,11.6,0.472228655,0.199451052,0.241537054,5.7,10.9,8.1,8.7,1.4,1.6,11.9,23.4,-1.4,1.1,-0.3,-0.006,-2.4,-1.3,-3.8,-1.1,3,1995 LAC,Lamond Murray 1974,1995 Lamond Murray 1974,5021.475,1.617057499,-0.58,-2.82,-0.070621071
1610612753,NA,,1995,NBA,Shaquille O'Neal,C,22,ORL,79,79,2923,930,1594,0.583437892,0,5,0,930,1589,0.585273757,0.583437892,455,854,0.532786885,328,573,901,214,73,192,204,258,2315,28.6,0.587635042,0.003136763,0.535759097,13.3,21.7,17.6,13.3,1.3,4.5,9.4,31.9,9.6,4.4,14,0.23,4.5,0.9,5.4,5.4,5,1995 ORL,Shaquille O'Neal 1973,1995 Shaquille O'Neal 1973,5791.19375,-2.637958401,7.02,7.98,0.044785316
1610612748,NA,,1995,NBA,Khalid Reeves,PG,22,MIA,67,17,1462,206,465,0.443010753,67,171,0.391812865,139,294,0.472789116,0.515053763,140,196,0.714285714,52,134,186,288,77,10,132,139,619,16.9,0.561461432,0.367741935,0.421505376,4.1,11,7.5,30.2,2.7,0.5,19.3,20.6,2.1,1.4,3.5,0.115,2.1,-0.6,1.6,1.3,1,1995 MIA,Khalid Reeves 1973,1995 Khalid Reeves 1973,2829.579167,3.319005106,-2.18,-2.72,0.018611706
1610612749,NA,,1995,NBA,Glenn Robinson,SF,22,MIL,80,76,2958,636,1410,0.45106383,86,268,0.320895522,550,1142,0.481611208,0.481560284,397,499,0.795591182,169,344,513,197,115,22,313,234,1755,16.6,0.538488917,0.190070922,0.353900709,6.7,14.4,10.4,12.2,2,0.6,16.1,29.1,1.1,2.2,3.2,0.053,0.1,-1.2,-1.1,0.7,3,1995 MIL,Glenn Robinson 1973,1995 Glenn Robinson 1973,5712.6375,1.967056776,0.42,0.68,-0.004360809
1610612743,NA,,1995,NBA,Jalen Rose,SF,22,DEN,81,37,1798,227,500,0.454,36,114,0.315789474,191,386,0.494818653,0.49,173,234,0.739316239,57,160,217,389,65,22,160,206,663,15.1,0.549787714,0.228,0.468,3.9,10.4,7.2,33.3,1.9,0.9,21,19.1,2.4,1.5,3.8,0.103,0.7,-1,-0.4,0.7,3,1995 DEN,Jalen Rose 1973,1995 Jalen Rose 1973,3427.4375,0.601803653,-2.38,-3.32,0.006937988
1610612744,NA,,1995,NBA,Clifford Rozier,C,22,GSW,66,34,1494,189,390,0.484615385,2,7,0.285714286,187,383,0.488250653,0.487179487,68,152,0.447368421,200,286,486,45,35,39,89,196,448,11.5,0.490281912,0.017948718,0.38974359,14.7,21.4,18,4.4,1.1,1.8,16.3,15.4,0.1,1.2,1.3,0.043,-3,-0.1,-3.2,-0.4,5,1995 GSW,Clifford Rozier 1973,1995 Clifford Rozier 1973,3047.1375,-2.494572588,8.42,7.68,-0.052567814
1610612758,NA,,1995,NBA,Michael Smith,PF,22,SAC,82,0,1736,220,406,0.541871921,0,2,0,220,404,0.544554455,0.541871921,127,262,0.484732824,174,312,486,67,61,49,106,235,567,13.5,0.543853591,0.004926108,0.645320197,11.9,20.6,16.3,6.1,1.8,2.1,16.9,16.1,0.9,2.8,3.7,0.101,-1.9,1.8,-0.1,0.8,4,1995 SAC,Michael Smith 1973,1995 Michael Smith 1973,3338.183333,-2.664383559,5.62,6.88,0.001003865
1610612764,NA,,1995,NBA,Chris Webber,PF,21,WSB,54,52,2067,464,938,0.49466951,40,145,0.275862069,424,793,0.534678436,0.515991471,117,233,0.502145923,200,318,518,256,83,85,167,186,1085,20.1,0.521373928,0.154584222,0.248400853,10.8,18.4,14.4,21.5,2,2.9,13.8,25.5,1.9,2.2,4,0.093,2.7,2.1,4.8,3.6,4,1995 WSB,Chris Webber 1974,1995 Chris Webber 1974,4069.40625,0.838876989,4.52,4.68,-0.021475798
1610612755,NA,,1995,NBA,Sharone Wright,C,22,PHI,79,49,2044,361,776,0.465206186,0,8,0,361,768,0.470052083,0.465206186,182,282,0.645390071,191,281,472,48,37,104,151,246,904,14,0.502177584,0.010309278,0.363402062,10.8,16.1,13.5,4.1,1,3.7,14.4,23,-0.2,1.9,1.7,0.04,-3.3,-0.8,-4.1,-1.1,5,1995 PHI,Sharone Wright 1973,1995 Sharone Wright 1973,3875.083333,-2.517849213,4.52,2.38,-0.040672142
1610612758,NA,,1996,NBA,Tyus Edney,PG,22,SAC,80,60,2481,305,740,0.412162162,53,144,0.368055556,252,596,0.422818792,0.447972973,197,252,0.781746032,63,138,201,491,89,3,192,203,860,12.7,0.505359158,0.194594595,0.340540541,2.9,6.5,4.7,31.5,1.8,0.1,18.4,18.5,2,1.2,3.3,0.064,-0.2,-1.9,-2.2,-0.1,1,1996 SAC,Tyus Edney 1974,1996 Tyus Edney 1974,4827.6125,0.088870325,-3.22,-7.38,-0.036620011
1610612756,NA,,1996,NBA,Michael Finley,SF,22,PHO,82,72,3212,465,976,0.476434426,61,186,0.327956989,404,790,0.511392405,0.507684426,242,323,0.749226006,139,235,374,289,85,31,133,199,1233,14,0.551371946,0.19057377,0.330942623,5.1,8.3,6.7,13.9,1.4,0.7,10.6,17.3,5,1.3,6.3,0.095,1.6,-0.5,1.1,2.5,3,1996 PHO,Michael Finley 1974,1996 Michael Finley 1974,6236.633333,0.088407741,-1.02,-5.58,0.009392777
1610612750,NA,,1996,NBA,Kevin Garnett,SF,19,MIN,80,43,2293,361,735,0.491156463,8,28,0.285714286,353,707,0.499292786,0.496598639,105,149,0.704697987,175,326,501,145,86,131,110,189,835,15.8,0.521509943,0.038095238,0.202721088,9.1,17,13.1,10.6,1.9,4.4,12.1,17.6,1.8,2.6,4.4,0.092,-0.7,2.4,1.7,2.1,3,1996 MIN,Kevin Garnett 1977,1996 Kevin Garnett 1977,4466.572917,-2.267091743,2.98,3.12,-0.020469226
1610612764,NA,,1996,NBA,Juwan Howard,PF,22,WSB,81,81,3294,733,1500,0.488666667,4,13,0.307692308,729,1487,0.490248823,0.49,319,426,0.748826291,188,472,660,360,67,39,303,269,1789,17,0.530092922,0.008666667,0.284,6.9,16.5,11.8,18.7,1,0.8,15.2,27,2.5,3.1,5.6,0.082,0,0.2,0.2,1.8,4,1996 WSB,Juwan Howard 1974,1996 Juwan Howard 1974,6430.1625,-2.691798387,0.78,2.62,-0.011886247
1610612742,NA,,1996,NBA,Jason Kidd,PG,22,DAL,81,81,3034,493,1293,0.381283836,133,396,0.335858586,360,897,0.401337793,0.432714617,229,331,0.6918429,203,350,553,783,175,26,328,155,1348,17.8,0.468498026,0.306264501,0.255993813,6.5,13.3,9.6,41.5,2.9,0.6,18.6,24.3,1.7,2.6,4.3,0.068,2.1,0.6,2.7,3.5,1,1996 DAL,Jason Kidd 1974,1996 Jason Kidd 1974,6030.075,3.673111927,0.38,-0.58,-0.073481143
1610612743,NA,,1996,NBA,Antonio McDyess,PF,21,DEN,76,75,2280,427,881,0.484676504,0,4,0,427,877,0.486887115,0.484676504,166,243,0.683127572,229,343,572,75,54,114,154,250,1020,15.6,0.516236132,0.004540295,0.275822928,11.6,17.4,14.5,5.8,1.2,3.6,13.5,22.4,0.9,2.7,3.6,0.075,-2,0.4,-1.6,0.2,4,1996 DEN,Antonio McDyess 1975,1996 Antonio McDyess 1975,4379.5,-2.802635945,5.48,3.52,-0.025743037
1610612746,NA,,1996,NBA,Lamond Murray,SF,22,LAC,77,32,1816,257,575,0.446956522,37,116,0.318965517,220,459,0.479302832,0.479130435,99,132,0.75,89,157,246,84,61,25,108,151,650,11.1,0.51336324,0.20173913,0.229565217,5.8,10.6,8.1,7.1,1.7,1,14.6,18.2,0.3,0.9,1.2,0.032,-1.9,-1,-2.8,-0.4,3,1996 LAC,Lamond Murray 1974,1996 Lamond Murray 1974,3526.066667,0.39581408,-0.32,-3.28,-0.028615929
1610612765,NA,,1996,NBA,Theo Ratliff,C,22,DET,75,2,1305,128,230,0.556521739,0,1,0,128,229,0.558951965,0.556521739,85,120,0.708333333,110,187,297,13,16,116,56,144,341,14,0.602899576,0.004347826,0.52173913,10.6,16.7,13.8,1.6,0.7,7.1,16.5,12.4,1.6,2.2,3.8,0.141,-2.8,2.8,0,0.7,5,1996 DET,Theo Ratliff 1974,1996 Theo Ratliff 1974,2384.34375,-2.85203031,4.48,2.82,0.060920407
1610612763,NA,,1996,NBA,Bryant Reeves,C,22,VAN,77,63,2460,401,877,0.457240593,0,3,0,401,874,0.458810069,0.457240593,219,299,0.732441472,178,392,570,109,43,55,157,226,1021,13.4,0.506167209,0.003420753,0.340935006,8.2,19.4,13.6,8.3,0.9,1.7,13.5,21.6,0,2.3,2.3,0.045,-3.3,0,-3.3,-0.8,5,1996 VAN,Bryant Reeves 1974,1996 Bryant Reeves 1974,4663.75,-2.829644654,2.08,5.52,-0.03581196
1610612744,NA,,1996,NBA,Joe Smith,PF,20,GSW,82,82,2821,469,1024,0.458007813,10,28,0.357142857,459,996,0.460843373,0.462890625,303,392,0.772959184,300,417,717,79,85,134,138,224,1251,17.2,0.522783498,0.02734375,0.3828125,12.1,17.2,14.6,4.6,1.5,3.4,10.3,20.6,4.1,2.7,6.8,0.116,-0.5,0.3,-0.2,1.3,4,1996 GSW,Joe Smith 1976,1996 Joe Smith 1976,5489.195833,-2.383877639,5.98,3.32,-0.019195671
1610612755,NA,,1996,NBA,Jerry Stackhouse,SG,21,PHI,72,71,2701,452,1091,0.414298808,93,292,0.318493151,359,799,0.44931164,0.456920257,387,518,0.747104247,90,175,265,278,76,79,252,179,1384,14.8,0.524671701,0.267644363,0.474793767,3.7,7.7,5.7,19,1.5,2.1,16,26,0.8,0.4,1.2,0.021,0.1,-1.6,-1.4,0.4,2,1996 PHI,Jerry Stackhouse 1975,1996 Jerry Stackhouse 1975,5188.170833,2.734217269,-2.42,-6.18,-0.017307468
1610612761,NA,,1996,NBA,Damon Stoudamire,PG,22,TOR,70,70,2865,481,1129,0.426040744,133,337,0.394658754,348,792,0.439393939,0.484942427,236,296,0.797297297,59,222,281,653,98,19,267,166,1331,16.7,0.528493377,0.298494243,0.262178919,2.4,9.3,5.8,37.4,1.8,0.5,17.5,23.5,3.7,0.6,4.3,0.072,2.2,-2.7,-0.6,1,1,1996 TOR,Damon Stoudamire 1974,1996 Damon Stoudamire 1974,5562.875,3.164047989,-3.72,-4.58,-0.013485792
1610612739,NA,,1996,NBA,Bob Sura,SG,22,CLE,79,3,1150,148,360,0.411111111,27,78,0.346153846,121,282,0.429078014,0.448611111,99,141,0.70212766,34,101,135,233,56,21,115,126,422,15,0.499952611,0.216666667,0.391666667,3.9,11.9,7.8,35.7,2.8,1.6,21.4,23.6,0.2,1.5,1.6,0.069,-1.7,-0.1,-1.8,0.1,2,1996 CLE,Bob Sura 1974,1996 Bob Sura 1974,1971.770833,1.06186439,-2.22,-1.98,-0.042026558
1610612757,NA,,1996,NBA,Gary Trent,PF,21,POR,69,10,1219,220,429,0.512820513,0,9,0,220,420,0.523809524,0.512820513,78,141,0.553191489,84,154,238,50,25,11,92,116,518,12.4,0.527451939,0.020979021,0.328671329,7.9,14.3,11.1,7,1.1,0.7,15.8,21,0.1,1.6,1.7,0.065,-3.1,-0.4,-3.5,-0.5,4,1996 POR,Gary Trent 1975,1996 Gary Trent 1975,2351.654167,-2.511261238,1.78,0.42,-0.01452723
1610612764,NA,,1996,NBA,Rasheed Wallace,PF,21,WSB,65,51,1788,275,565,0.486725664,27,82,0.329268293,248,483,0.513457557,0.510619469,78,120,0.65,93,210,303,85,42,54,103,206,655,11.8,0.530106831,0.145132743,0.212389381,6.2,13.6,10,7.3,1.2,2.2,14.3,18,0.6,1.8,2.3,0.063,-1.6,0.4,-1.2,0.4,4,1996 WSB,Rasheed Wallace 1975,1996 Rasheed Wallace 1975,3490.325,-0.54461915,0.08,-0.28,-0.011872338
1610612763,949,abdursh01,1997,NBA,Shareef Abdur-Rahim,PF,20,VAN,80,71,2802,550,1214,0.453047776,7,27,0.259259259,543,1187,0.457455771,0.455930807,387,519,0.74566474,216,339,555,175,79,79,225,199,1494,17.4,0.517901217,0.022240527,0.427512356,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,0.049,-0.8,-1.2,-2,0,4,1997 VAN,Shareef Abdur-Rahim 1977,1997 Shareef Abdur-Rahim 1977,5160.35,-2.559823193,2.64,0.36,-0.017707377
1610612749,951,allenra02,1997,NBA,Ray Allen,SG,21,MIL,82,81,2532,390,908,0.429515419,117,298,0.39261745,273,610,0.447540984,0.493942731,205,249,0.823293173,97,229,326,210,75,10,149,218,1102,14.6,0.541491411,0.328193833,0.274229075,4.7,11,7.9,13.9,1.6,0.3,12.8,21.4,3.3,1.5,4.9,0.092,1.6,-1.2,0.3,1.5,2,1997 MIL,Ray Allen 1976,1997 Ray Allen 1976,4721.125,3.229011342,-1.46,-2.84,0.005882817
1610612747,977,bryanko01,1997,NBA,Kobe Bryant,SG,18,LAL,71,6,1103,176,422,0.417061611,51,136,0.375,125,286,0.437062937,0.477488152,136,166,0.819277108,47,85,132,91,49,23,112,102,539,14.4,0.544400452,0.322274882,0.393364929,4.9,8.7,6.8,13.8,2.3,1.6,18.5,24.7,0.5,1.3,1.8,0.079,-0.9,-0.8,-1.7,0.1,2,1997 LAL,Kobe Bryant 1979,1997 Kobe Bryant 1979,2093.402083,3.413558405,-1.26,-5.14,0.008791858
